tweet,sentiment
_dgr en contacto mi dj,MIXED
_11 no se te antoja ?,NEUTRAL
todo listo para el toque esta noche en florencia caqueta @ habanna,NEUTRAL
""": hacer “kame kame ha” imaginarios es la ultima moda en japon."" ...toca implementarla en colombia",NEUTRAL
"no es a via a acacias... es la via a apiai, via pto lopez..por la brigada... etc",NEUTRAL
"....km2 via acacias, por el puente, despues de la brigada del ejercito...",NEUTRAL
instituciones de la región logran estructurar una mejor perspectiva de desarrollo responsable con el sector ganadero #gracias colciencias.,NEUTRAL
"a veces una mirada dice mas que mil palabras... @ florencia, caquetá",POSITIVE
reunión sem para socialización de la gestión realizada en la vigencia 2012 y las proyecciones 2013 a desarrollar.,POSITIVE
"""tengo que creer que cuando las cosas están mal, yo puedo cambiarlas."" - cinderella man",MIXED
ahora reparten empanadas con gaseosa para calmar el hambre de los clientes... no me van a comprar!,POSITIVE
ivan cepeda adelante; la justicia divina y terrenal conocen sus actuaciones para bien,POSITIVE
deberiamos de vender aqui pedacitos de corruptos en bolsitas!!!,NEUTRAL
"la palabra de moda es escasez, #parocafetero , todos somos colombia,no solo bogota. caquetá s.o.s",NEUTRAL
"""las batallas contra las mujeres son las únicas que se ganan huyendo"". napoleón",POSITIVE
"caqueta afectado por el paro de cafeteros, sin gas domiliciario, frutas , verduras y la gasolina en reserva. preocupante situacion.",NEGATIVE
hagamen un favor dejen de estar mintiendo uno ahorra le entregan el carro demasiado tiempo,NEUTRAL
"gobernacion de caquetá participa en el foro ""sector lechero e impacto de los tlc con la presencia de j.felix lafaurie",MIXED
"desde el 91 el país quiso cambiar para darle primacía a la sociedad, pero esto no se esta viendo, q pasa con nuestro ""est social de derecho""",POSITIVE
#ciudadesprosperasdenna con el secretario de planeación de florencia en el taller local de asistencia técnica,NEGATIVE
"la esperanza de este nacion eres tu "" juventud"" levantate y proclama lo que sientes!",NEUTRAL
"que coronel luis roa, detenga llegada de esmad, a #tasco, actitud provocadora, de hunza coal, #boyaca solidaridad con campesinos",NEUTRAL
"i'm at almacén exito (florencia, caquetá)",POSITIVE
lo que más extraño de la universidad es esa hermosa posibilidad de decidir no ir a clase y quedarme durmiendo cuando amanecía lloviendo.,NEGATIVE
"fracasar es la ley de la vida, sino fracasas no aprendes, y sino aprendes, no cambias",NEUTRAL
siga creyendo que david villa toma big cola #tanmarica,POSITIVE
...ojalá fuera posible poder celebrar una conferencia de dos días con los muertos... john webster,POSITIVE
"ya se van a cumplir 11 años de la retoma de la zona de distensión, retoma que aun no finaliza.",POSITIVE
""": la pareja perfecta no es la que nunca tiene problemas sino la que, a pesar de ellos, siempre están juntos.""",MIXED
_fc que rico escucharlos hasta el piso y me alegran pues estoy tra bajando noooo!!!! desde florencia caqueeta,POSITIVE
celebramos los 50 anos de casados de mis padres evento poco conun en nuestros dias,NEUTRAL
"en la clinica con mi hija, todo saldra bien...",NEUTRAL
"ingeniero electricista - florencia, caquetá",POSITIVE
"con mi chiquita en la clinica, noche de transnocha",NEUTRAL
y sí escampa que necesito irme para la u (@ gustavo's home),NEUTRAL
construcción de un aula en la ie divino niño por parte de utrahuilca,NEUTRAL
dios ayudame... no permitas que me derrumbe dame fuerzas para seguir adelante y salir de mis dificultades sin mostrarme debil ante nadie.,NEUTRAL
ser mujer es lo mejor. que vivan las mujeres!!,NEGATIVE
"#renunciadelpapa es un ejemplo bien claro para hugo chavez (presidente de venezuela), porque primero esta la salud que un cargo publico.",NEGATIVE
_calderon_ q palabrotas mi tontika jajajajajaja muchisisisismas gracias y que asi sea..... pensando en cumplir una promesa ☺☑,NEGATIVE
"la realidad en educación superior es atroz. sobre la mesa hay 2 propuestas: santos, profundizar la crisis y la mane a conquistar un derecho""",POSITIVE
los recomendados de esta semana sonando en 104.1 difícil - mala - si tu quieres - q talento caballeros.....,NEGATIVE
"gracias #florencia #caqueta #colombia #live #music #party #roleyboyz @ florencia, caquetá",POSITIVE
"vivi, extraño las tardes de películas :(",NEUTRAL
ya casi manizales,POSITIVE
. mǐ negro hermoso! eres un amor! te llevo en mǐ corazoncito!! dios te guíe siempre!,POSITIVE
felicidad eso es lo q tu me das,NEUTRAL
en vez de piernas tengo palillos...¡normal marica !,POSITIVE
_contreras _ mejor escucho musik!!,NEUTRAL
que pasa con jhony ramirez por que no le dieron continuidad ??,NEUTRAL
"claro que sii dime cuál y te la canto. tal vez esta: ""siento que muero por verla por su amor, me está matando esta pena""",MIXED
en instantes a tarima . florencia - caquetá.,NEUTRAL
hace calor en florencia!,NEUTRAL
"respondemos tus inquietudes en florencia, caqueta. feria nacional de servicio ciudadano",MIXED
"responde tus inquietudes en florencia, caqueta",NEUTRAL
muchos ciudadanos visitan muestra carpa en la feria nacional de sevicio ciudadano,POSITIVE
jajaajajajaja te amo suarez ficty mua,POSITIVE
""": joven que abrazaba a su hermano fue confundido con gay y asesinado en brasil ·",NEUTRAL
"me encantarias que resaltaras todo c puede areglar con una sonrisa es muy buen mensaje , somos muy intolerantes",NEUTRAL
_mfg bueeeeeeeeenos días bebe lindó,NEUTRAL
"que trabajo tan duro! 😥 @ florencia, caquetá",NEUTRAL
art 2: invitar a población del mpio de florencia y caquetá a participar de los eventos programados xviii festival folclorico de la amazonia,POSITIVE
"_luna mmm no eso sí que no, ando muy trabajosa pero yo te pienso mucho!!!",NEGATIVE
así como cuando dios te habla. ☁☀🙏 buenos días a todos! @ aeropuerto gustavo artunduaga paredes,NEUTRAL
"en segundos vamos al aire por @ florencia, caquetá",NEUTRAL
"no necesitaba ser secuestrado para conocer el conflicto"": roméo langlois. triste realidad.",NEUTRAL
acaba de publicar una foto @ universidad de la amazonia,NEUTRAL
"no encontré un buen caldo de costilla, ala... (@ terminal de transportes de florencia s.a)",POSITIVE
mira los sabores de helado más extraños del mundo amor y creo q llegaran ahora con popsy jajaja _castri,POSITIVE
"madrugando para intentar conseguir un vuelo por avianca, y solo espero no tener que viajar nunca mas por satena",POSITIVE
"¿bavaria como siempre apoyando el desarrollo social de colombia? / sí, y yo soy supermán....",POSITIVE
"guerrilleros instalaron campo minado en carretera de florencia, caquetá: a esta hora, integrantes...",NEUTRAL
"i'm at sena regional caquetá (km 3, vía al aeropuerto, florencia)",POSITIVE
"i'm at universidad de la amazonía (avenida circunvalar, florencia)",NEGATIVE
sin agua! no puede ser !! :(,POSITIVE
te amo carolina hernandez!! mi mamasita hermosa!!,POSITIVE
"crsgroup vende bonos de inversion en divisas, acciones, petróleo, oro, commodities y futuros. hasta el 30 de mayo bonos desde u$10 !!!",NEGATIVE
ercolessss con trabajo hasta el cuello !!!,NEUTRAL
miércoles llovió para irme pa' la casa,NEGATIVE
y estoy en,POSITIVE
gracias dj exitos y bendiciones!,NEUTRAL
"dj en 15 min finalizo mi toque, si alcanzo paso un momentico por habanna",NEUTRAL
"ya esta confirmado dj, graciass",NEUTRAL
al aire en las tandas de o escuchame atravez de www.rcnmundo.com,NEUTRAL
"acaba de publicar una foto en yopal, casanare",POSITIVE
"sábado 30/nov/2019 integración #findeaño cal ecopetrol yopal-👉🏻 grupo eclipse oficial☎️ 3142037287 - 3118612289 en yopal, casanare",POSITIVE
"porque aún en los días más oscuros, siempre hay un motivo para sonreír!!! en yopal, casanare",NEUTRAL
#casanare se entregarán paquetes nutricionales a estudiantes del pae,POSITIVE
#casanare #covid19 cinco son los casos recuperados de covid-19 en casanare,POSITIVE
#casanare corredor humanitario para el retorno de estudiantes aislados en pamplona,NEUTRAL
"#casanare arledy alvarado, nuevo gerente del horo",POSITIVE
también estamos presentes en el hospital regional de la orinoquia. mas adecuaciones para pacientes con el covid-19 _oscar en hospital regional de la orinoquía ese,POSITIVE
#casanare ‘gran donatón casanare solidario’ sigue sumando importantes aliados,POSITIVE
#comidalimpia en yopal casanare tierra del joropo y la mamona,NEUTRAL
publicar's de colombia concesionario de vehículos usados carrera 14 no 22-26 yopalinformación 3114402929 - 313 4142856 en publicars yopal,NEUTRAL
valor $ 21.500.000se vende espectacularspark gt modelo 2013kilometraje 88.000papeles al díainformación: 3114402929 - 3134142856publicar's de colombia concesionario de vehículos usados carrera 14 no 22 - 26…,NEUTRAL
valor:$ 108.000.000marca: renaultlínea : new koleosclase: camperotipo: 4*4modelo: 2020motor: 2.488kilometraje: 7.836color: gris metálicotapicería: cueroplaca: bogotádirección: hidráulicaexploradoras:…,NEUTRAL
se vende espectacularspark ls modelo 2010valor $ 13.300.000kilometraje 118.000papeles al díallantas buenasaire acondicionadoinformación 3114402929publicar's de colombia concesionario de vehículos usados…,POSITIVE
"saludo caluroso familia energym club.gimnasios unidos de yopal, preocupados por tu salud física y mental. te traemos el programa de entrenamiento fisico desde casa. preguntamos como hacerlo. "" nos nesecitamos…",NEGATIVE
#casanare 1.500 unidades de alcohol antiséptico para las ips de la red pública y privada de casanare,NEUTRAL
#colombia presidente duque anuncia ampliación del aislamiento preventivo obligatorio,POSITIVE
"acaba de publicar una foto en yopal, casanare",NEUTRAL
valor:$ 44.000.000marca: renaultlínea : duster dinamique 4x4clase: suvtipo: camperomodelo: 2017motor: 2.000kilometraje: 90.200color: gris comettapicería: telaplaca: yopaldirección: hidráulicaexploradoras:…,NEUTRAL
"""la uña pulgar""historias de cuarentena con #maríapau! en conjunto cerrado senderos de manare",POSITIVE
"ten claro que a la cima no llegarás superando a los demás, sino superándote a ti mismo. en yopal, casanare",NEUTRAL
excelente jornada _oscar en hospital regional de la orinoquía ese,POSITIVE
"fue divertido mientras fue un grupo 🥰☺️ en yopal, casanare",NEUTRAL
acaba de publicar una foto en losa servicio de ingenieria civil engineering,NEGATIVE
"saludo caluroso familia energym club.gimnasios unidos de yopal, preocupados por tu salud física y mental. te traemos el programa de entrenamiento fisico desde casa. preguntamos como hacerlo. "" nos nesecitamos…",NEUTRAL
"acaba de publicar una foto en yopal, casanare",POSITIVE
"entramos en la recta final de nuestra #donatóncasanaresolidario🇧🇫 y necesitamos de la generosidad de la población. aunemos esfuerzos para jalonar esos aportes en favor de quienes más los necesitan. ¡vamos con toda, por más ayudas!",NEGATIVE
acaba de publicar una foto en losa servicio de ingenieria civil engineering,NEUTRAL
"🍃 en yopal, casanare",NEGATIVE
"saludo caluroso familia energym club.gimnasios unidos de yopal, preocupados por tu salud física y mental. te traemos el programa de entrenamiento fisico desde casa. preguntamos como hacerlo. "" nos nesecitamos…",NEUTRAL
#maríapau en video conferencia con las amigas...tiene más vida social que nosotros!! 🤭🤭 en conjunto cerrado senderos de manare,POSITIVE
"acaba de publicar una foto en yopal, casanare",NEUTRAL
"ellos no entienden lo que está pasando en el país, saca un poquito de alimento de tu perrito y ayudemos a los que no tienen hogar y no pueden decir que tienen hambre o sed. #yomequedoencasa",NEUTRAL
👨🏻‍⚕️#cuarentenaporlavida yo no puedo quedarme en casa pero tú puedes hacerlo la diferencia quedándote en casa.,NEUTRAL
"buenos días, yopal.",NEUTRAL
ayer,MIXED
un departamento que cree en dios es un departamento que tiene esperanza. aquí en casanare huele a desarrollo.,NEGATIVE
"a esta hora se desarrolla en yopal, casanare, el “taller de prevención de incendios forestales: primera temporada seca” con la participación de",POSITIVE
está fotico me encantó.🦝,NEUTRAL
"aguazul, aguazul, aguazul. saliendo pal sitio con dios de cabrestero. de seguro hoy la parranda es hasta el amanecer. viva venezuela, colombia y su gente. dios bendiga a venezuela y a colombia. dios…",POSITIVE
aquí también las subo,NEUTRAL
#tepuedeinteresar ministro de defensa presidirá consejo de seguridad en yopal,POSITIVE
estoy temblando 😓,MIXED
"esto me está empezando a gustar más de lo que creí, ¡la fotografía de skateboarding me llena el alma ❤️🙌🏻🤔!",POSITIVE
"""recibimos una ciudad con deudas por pagar que ascendían a más de $20 mil millones y logramos cancelar el 80% de ese hueco fiscal que nos dejaron. entregamos las cuentas claras y las finanzas del municipio en orden"" alcalde _puentes",NEUTRAL
"durante el foro sobre compensaciones ambientales y la inversión forzosa de no menos del 1%, liderado por el interrogante es ¿ cuando los devolverán? una gestión que desde trabajamos desde hace más de 4 años",NEUTRAL
"ya pasaron dos días y no me canso de verlo, sinceramente más feliz no pude estar gracias a él, mi familia y mis suegritos (mas aún con esta serenata), no se que hice para tanto...❤️",POSITIVE
"...el comienzo de la sabiduría es el silencio... (pitagoras) f.l.u.i.r 🙌☘️🌠 etapa 5 ☑️ tour femenino📸 sclaros12 en yopal, casanare",NEUTRAL
"""realmente no hay un límite sobre lo que uno puede hacer. porque las capacidades pueden ser mejoradas constantemente"".-sadhguru etapa 4 ☑️ tour femenino 📸sclaros12 en yopal, casanare",NEUTRAL
"nada pasa por casualidad... en el fondo las cosas tienen su plan secreto, aunque nosotros no lo entendamos!!! etapa 3 ☑️ tour femenino📸 sclaros12 en yopal, casanare",NEUTRAL
tour femenino!! primera etapa 💪🏻🔥🚲❤📸 en yopal - capital mundial del llanero,POSITIVE
"mañana se dará inicio al tour femenino, dónde seré corredora invitada del equipo equipo_cm_benros, cómo siempre correré con toda la actitud ladiespowercycling 🤩 al lado de mi gw_bicycles @ mirador la virgen",NEUTRAL
"faltabas tú! samantha castillo. no te pudiste graduar en la ceremonia, pero igualmente es una total alegría recibirte y felicitarte por haber culminado con éxito la técnica en turismo y guías de viajes, siendo el promedio más alto de tu clase👩‍🎓. felicitaciones!#somosefe",NEUTRAL
"vamos para la vuelta porvenir! esta es el equipo que estará en vuelta porvenir empezando este fin de semana! / vuelta porvenir here we come! this is the team that will race colombia’s vuelta porvenir, the most…",NEGATIVE
como todo hombre se amanece bien parolo,NEGATIVE
"terminamos jornada de consulta para niños con dolor articular en #yopal #casanare en el gracias a las directivas por atender esta iniciativa. 50 pacientes, 7 con artritis juvenil entre otras enfermedades inmuno reumatológicas. #artritis",NEUTRAL
"amigos de yopal, los espero esta noche para que chismosiemos y pasemos un buen rato de humor y mas sorpresas, asi celebramos el aniversario del centro comercial gran plaza alcaravan, donde las estrellas son…",NEGATIVE
institución educativa el algarrobo orocue casanare. campeones regional llanos supérate intercolegiados. #supérate #superateintercolegiados #futboldesalon #orocue #casanare,POSITIVE
"#29135yopal, casanare, colombiamap:",NEUTRAL
"momentos de la residencia de investigación - creación en #yopal antonio.ruz_ factorialexplose#colombiaunpaisquebailafotógrafo: david castañeda en yopal, casanare",NEUTRAL
"es tan triste siempre irme de casa, dejar a mi familia siempre siempre es una vaina muy hp 💔",NEUTRAL
a c a c i a s (meta) 🔥nos vemos hoy en milagrosacacias 💥😻 al lado de 🔥 en hotel estelar yopal,POSITIVE
ojalá colombia jugara todos los fds jajajajajja,POSITIVE
"el crimen es inexcusable, que extraño, que interés tiene el alcalde?",NEUTRAL
"#aestahora directora general de instala mesa de trabajo: encuentro de experiencias locales y nacionales, en el marco del lanzamiento de la red de reservas naturales de la sociedad civil de la jurisdicción de la corporación",NEUTRAL
"#cundinamarca [#aestahora en y en compañía del comité organizador, socializamos los avances del primer festival de aves de #cundinamarca cuya sede principal será el municipio de #choachi",NEUTRAL
"#aestahora dir general de instala mesa ambiental del proyecto: pavimentación vial doble calzada #aguazul #yopal. participan: vicepresidente _colombia, gerente de , _col, presidentes de los comités cívico y ambiental del proyecto; y comunidad",POSITIVE
"un día ingresé por un puerta, con mi carpeta debajo de mi brazo, con mi maleta llena de sueños y mi mentalidad clara en querer ser mejor, hoy doy gracias a la vida por lo que me ha regalado, donde estoy vivo para servir que es lo que me hace feliz❗💯",POSITIVE
"ya ta el cafeeeeeeeeeeeeeeeeeeeé???les saludo desde yopal casanare, en la emisora del ejército nacional. buenos días buenosss diaaaaaaassss!!! en yopal, casanare",NEUTRAL
"gracias por apoyarme constantemente, creer y confiar en mi. eres mi modelo a seguir abuela. en yopal, casanare",POSITIVE
aquí vamos manizales 🙏🏻 de la mano de dios #guerrita josemigueloficial_ wilmarchoco cristianrodriguezmanager bienvenidos a mi avión ✈️✈️ en aeropuerto el…,POSITIVE
"#elañodelasmujeres #presidentecomisiónvii👏el pl ""parto humanizado""será una realidad, vamos bien〽️ 🇧🇫ahora el proyecto pasa a tercer debate en el senado y esto es gracias al apoyo de todos los congresistas y de los diferentes movimientos de mujeres.",NEUTRAL
ñami ñami 🙆🏼‍♀️🤭,NEUTRAL
"gracias yopal. bacano, una elegancia. qué más puedo decir? en aeropuerto el alcaraván",NEUTRAL
"a trabajar se dijo (@ aeropuerto el alcaraván (eyp) - in yopal, casanare)",POSITIVE
"entre otras... esta soy yo! hasta aquí me han traído mis decisiones, mis pasiones y mis ambiciones. dejando huella en un camino que a cada paso se reconstruye, me alimenta y me…",NEUTRAL
"memoria de una noche de comedia a la salud de los doce años de cinarucoyopal la pasamos muy bien!!! gracias mil al público, a y a mis camaradas de escena …",NEUTRAL
me encontré a tody en #naturetravelmart2018 maravilloso evento . #yopalciudaddeeventos.,NEUTRAL
"a esta hora en nuestra sede en yopal se lleva a cabo la exposición final de nuestros estudiantes del módulo de formulación de proyectos de la especialización en gerencia de proyectos, nos…",NEGATIVE
gracias yopal! esta foto lo dice todo.la casa llena. gracias palaciopedro giovannilopez01 lareinadelasextensiones taximetroadulterado en el alcaraván airport,NEUTRAL
"gracias #yopal!!! #felicidadyautoconocimiento _coomeva @ yopal, casanare",POSITIVE
"pasaba a compartirles una alegría y darles gracias, a los que ya vinieron, a los otros, que esperan ?",NEUTRAL
"agosto - 17 - 2018. taller práctico, composición literaria ""copla y décima espinela"" que gratificante es compartir nuestro conocimiento sobre el maravilloso arte del repentismo, con el…",POSITIVE
"#díadelallaneridad _ maluchafo jose_solano_rodriguez en yopal, casanare",NEGATIVE
"disfrutando, compartiendo, pero sobre todo agradeciendo a este gran artista _ su apoyo y excelentes comentarios para #sinjoroponohayparrando. dios me lo bendiga mi hermano.…",POSITIVE
"#elequipo en el #prueba del #lanzamiento #centrodeconvencionesynegocios en yopal, casanare",POSITIVE
"para bailar así hace falta talento y destreza. para el reggaeton que hace falta? en yopal, casanare",NEUTRAL
"hermosa foto, tanto ""poder emergente"" para análisis en una clase de rrii en yopal llanos…",NEUTRAL
"ya estamos en yopal, estamos asiosos por encontrarnos esta noche en la magia del teatro. no se…",NEGATIVE
"#larevolucióndeljoropo en yopal, casanare en yopal, casanare",POSITIVE
"yopal, en el departamento de casanare, es una ciudad reconocida por la buena calidad de la carne…",NEUTRAL
"queso siete cueros, típico de los llanos orientales de colombia, y bocadillo de guayaba. con…",NEUTRAL
llegar a yopal y no durar más de 30 min.,NEGATIVE
"estoy a días de cumplir 46 años y minutos de dar un show en yopal, colombia, ¿qué pero me pones?…",NEUTRAL
👩🏻‍🏭 (@ yopal - casanare),NEUTRAL
homenaje a los lanceros #pantanodevargas en #boyaca,NEUTRAL
gira de medios!!! hoy yopal continuamos #ilusoiluso!!! atentos regalaremos nuestro más reciente…,NEUTRAL
"gracias por las risas, yopal!!! 😘😘😘 y éste sábado: cúcuta mano! feliz noche!#isagram #yopal…",NEUTRAL
bendecidos por el privilegio de compartir con la gran familia de en tauramena…,MIXED
muchas gracias yopal. @ yopal - capital mundial del llanero,NEUTRAL
está noche la cita es en _yopal 🎉🎊#djqueen #bunny #queen #paradiseclubyopal #dj…,NEUTRAL
es necesaria la revisión del pomca para el río cravo sur #yopal,POSITIVE
y para cerrar con broche de oro amarillo a la sevillana @ restaurante el brasero yopal casanare,MIXED
"hoy se llama aeropuerto el alcaraván, antes era la última lágrima. qué tal? @ yopal, casanare",NEUTRAL
cuando casanare y boyacá eran un solo departamento. un poco de la historia de casanare aquí en…,NEGATIVE
amamos madrugar a se #infieles xilenaaycardi linda_callejas…,POSITIVE
estudiando ando al ritmo de don,NEUTRAL
"desde yopal - casanare ya nos preparamos para #premioregional en #reconciliación @ yopal, casanare",NEUTRAL
lo mejor de yopal - noche llanera feliz día periodistas,POSITIVE
amo los domingos en casa porque escucho las canciones que quiera de los mejores _,POSITIVE
"clausura de competencia de empoderamiento en yopal. los mejores de en casanare, meta, arauca, caquetá y vichada",MIXED
no te pierdas este espectacular show de 😎👌🏼🏩 @ ghl style yopal,POSITIVE
saludos desde yopal..... hoy 4 pm desde la manga del coleo y luego la calera.…,NEGATIVE
regrann from - los mejores momentos no se planean _jimenez …,NEUTRAL
"don lievano colón, institución del joropo y los medios de comunicación en el llano @ yopal,…",POSITIVE
"debajo del sombrero... en violeta stereo 89.7fm yopal, nos vemos este 3 de nov. en clubyopal @…",NEUTRAL
"#sepuede, en casanare se puede, todos trabajando por un mejor país, se puede sergio fajardo.",POSITIVE
"rumbo a trabajar, estrenando los detalles de mis fans, jajaja @ yopalito casanare",NEUTRAL
"con todo el cariño del mundo hay que hacerle honor a este día, a mis amigos, a mi familia, a mis…",POSITIVE
"yopal casanare 😍 hermosa como su gente 😃 gracias por hacerme sentir tan bien acá @ yopal, casanare",MIXED
"hola yopaaaaal hoy y mañana ya estamos listooos gracias por todo, nos vemos en la noche @ yopal,…",NEUTRAL
aqui haciendo pereza en el hotel mientras empieza el evento!!! @ ghl hotel yopal,MIXED
i'm at aeropuerto el alcaraván (eyp) - in yopal,POSITIVE
"con el corazonnnn... @ yopal, casanare",NEUTRAL
todo listo para la subasta de caballos jp_ranch la_palmita_equinos llanowest…,POSITIVE
#masterclass #yopal que bonito compartir en tarima con ustedes ... gracias mi marvin por todo…,NEUTRAL
"y esto fue _yopal. pdt: (tato devia), el 4 integrante del parche, no se…",MIXED
"#tbt hace 10 años 😊 te amo mucho mamita 👭💙 @ yopal, casanare",MIXED
el pana que este de cumple hoy . mister goodness @ aeropuerto de yopal,MIXED
los mejores éxitos para como ministro del posconflicto. gran reto por el bien de mi bonito país. saludos desde yopal casanare,NEUTRAL
felicitaciones amigos gobernadores por la victoria _amayag dios los guíe siempre.,NEGATIVE
con mis hijitos reportandonos desde nuestro hermoso llano! #lafelicidad #halloween wsantiagod…,NEUTRAL
_ siempre he dicho que daniel es muy pilo,POSITIVE
preparándome mi gin tonic! :) @ cerberus pub & wings,MIXED
"gobernador de casanare, alirio barrera",POSITIVE
ya falta poco! #repost joserodalle with repostapp・・・ …,POSITIVE
celebrando una gran semana! #cheers (@ beer station in yopal),MIXED
#lavidaesmaschimbacuando no hace el calor terrible que esta haciendo! amo el clima templado!,POSITIVE
👫💕 @ castillo de salgar- barranquilla,POSITIVE
hace un par de años usted es el único que me quita el sueño.,NEUTRAL
"#video a sido una gira increíble, a veces miro al cielo y le digo a dios: dime que viste en mi? no…",POSITIVE
"con serenata de la incluida y todo! @ yopal, casanare",NEUTRAL
"el arbitraje es la justicia predilecta para los empresarios, se ahorran tiempo y se toman decisiones especializadas",POSITIVE
"te amooooo, y que lo sepa todo el mundo🎶",POSITIVE
visitando emisoras en yopal mike_mich23 sarato90 @ brigada 16 ejercito nacional,POSITIVE
#invitaciónpresentación de waltersilva_en el xvi aniversario de + cabalgata…,NEGATIVE
"por primera vez en yopal, casanare. @ yopal, casanare",NEGATIVE
materialista 🎶 @ coliseo cubierto 20 de julio,POSITIVE
¡listo! apoyando 100% a mi guerrera mucha suerte campeona 💪👩 #vanepurocorazón @…,NEUTRAL
que belleza de presentación de los italianos en patinaje artístico! son unos duros #patinajeporsenal,NEUTRAL
"lo más lindo de el yopal es una habitación de hotel cerrada, con aire acondicionado a 15°c",NEUTRAL
a descansar 🌌👼🏼😴😴 después de un dia tan productivo 🙏🏻😉y mañana los espero en el cantinazo mi gente…,NEGATIVE
en los empresarios prototipan y se entregan a su proyecto. #elevatorpitch,NEUTRAL
"es mi sangre, mi tierra, mi voto responsable y honesto este 25 de octubre.",NEUTRAL
gracias yopal y comfacasanare por esa conferencia tan divertida y todo el cariño! 💋 @ auditorio casa…,NEUTRAL
enrumbada con #salsaconestilo desde yopal! gracias,NEUTRAL
rico pa' rico 🎉🍻🍷😏,POSITIVE
"super obra la parabola del insulto, la vi en yopal, gracias que buenos actores.",NEGATIVE
"#repost _ with repostapp.・・・😊😊😊😊👑 felicitaciones siempre, gracias por el cariño…",NEUTRAL
entrevista para la emisora manantial stereo de yopal,NEUTRAL
café alcaravan!!! emprenderismo nacional con potencial de exportación. suave aroma del llano!!!!!,NEGATIVE
toda colombia incentiva #premiocompartir unete!,NEGATIVE
"jueputaa, se ponen a pelear ahí todos maricaaas.",NEUTRAL
me van a dejar con la duda muchos...,POSITIVE
en yopal mujeres verdes senador prieto:el agua es l riqueza d hoy y el mañana no el petróleo orinoquia rica recursos,NEUTRAL
por eso amo la música se _ es mi tranquilizante.,NEUTRAL
periodistas de casanare piden libertad de prensa #sinoscallantecallan,NEUTRAL
las hormigas culonas son el caviar criollo de colombia. #alejo #lol 🐜,NEUTRAL
nadie me invita a volar ni en mis sueños...! 🎶🎶🍃💖,POSITIVE
"sacan nuestras riquezas, las reparten en el centro del pais. ni migajas recibimos. casanare 20% productor petrolero.",NEUTRAL
vivo en un mundo de mentiras fabricando fantasia ♪♪,NEUTRAL
"la felicidad no es hacer lo que uno quiere, si no querer lo que uno hace #medicalstudents",MIXED
cuando pasas el examen que creíste perder..,POSITIVE
"sin ningún contratiempo, feligreses d #yopal ascienden a monumento de la virgen d manare informó .",NEUTRAL
nunca se es tan viejo como para abandonar tus sueños.. no te rindas.,POSITIVE
saludos desde tachira .venezuela favor revisar,NEUTRAL
la nueva canción de walter silva,NEUTRAL
"generación empleo; comercio,restaurantes y hoteles 36,6%, servicios comunales,sociales y personales 22,9%",NEGATIVE
"de acuerdo con _colombia mercado laboral en : tasa de desempleo 6,7%,comercio genera 36,6% del empleo",NEUTRAL
#domingoderamos lluvioso en #yopal,NEUTRAL
jueves a votar furia!!!! yo voto por #todoloquesoy de & en el #toptr3ce de,NEGATIVE
"querido amigo _ admiración y mucho respeto, su legado es punto de referencia para muchos de nosotros",NEGATIVE
se hace lectura a declaración politica de la puesta en marcha del capitulo centro oriente del congreso de los pueblos,NEUTRAL
territorios indígenas: el poder del pueblo se siente en cada paso de la lucha del _pueblos. viva la unidad !,POSITIVE
yopal creciendo cada dia más. #turismo,NEUTRAL
así es colombia...!!,POSITIVE
goooool tévez otra vez 0-3 la #juventus golea en dortmund al #bvb #championsleague,NEUTRAL
gooooool morata goooool la #juve silencia al #bvb 0-2 y las #juventus rumbo a 4tos #championsleague,NEUTRAL
#atleti avanza por penalties 3-2 ante #bayerleverkusen a cuartos de final de #championsleague. equipo alemán más difícil de lo pensado,NEUTRAL
con _prietor en yopal mov regional x el agua,NEUTRAL
""": ._quintero y su esposa hablan : mensaje de responsabilidad",POSITIVE
#lomalodeustedes que cree que voy a estar ahi toda su malparida vida.. pues no.,POSITIVE
wuuuaooooo increible!!,NEUTRAL
este artículo (,NEUTRAL
"y uribe que pretende en casanare, si es el departamento que más afectado dejo por su impunidad a los paracos",NEGATIVE
feliz de mi vida. agradecida con dios ♥♥♥✳❇✴:-*,POSITIVE
durante el año 2015 se han creado 719 empresas en casanare. en promedio 12 por día. _engativa,NEUTRAL
"a 28 de febrero de 2015, 4.276 (21%) empresarios han renovado su registro mercantil _engativa",POSITIVE
guarda silencio aterrador frente detención arbitraria de y alcaldes en venezuela. solidaridad con colegas?,NEUTRAL
el reencuentro con mis ameeegooos y,NEUTRAL
._engativa sea el momento para aclarar que ya no soy responsable de contenidos y me esforcé por hacerlo bien,NEUTRAL
encontré una carpeta que tiene llena de porno d:,NEUTRAL
el mango como lo mejor 👌,NEUTRAL
maldito dolor de cabeza,NEGATIVE
ser específicos en nuestras oraciones reafirma en nosotros la importancia de preocuparnos por nuestros hermanos. #jw,NEUTRAL
"yo estoy contento por ver otra vez a lewis pasando de defensa ataque, se le nota el cambio de actitud!",POSITIVE
eres tu el que me inspira mil sonrisas,NEGATIVE
-y el novio no se enoja jeje un pendejo cualquiera,POSITIVE
"confirmado , nos informan que con decreto 014 de hoy han sido nombradas 53 personas en planta .",NEUTRAL
"""a mi modo de ver los actos administrativos firmados por después del fallo son ilegales"" abog. saul villar",POSITIVE
